Relation NBA,,,,,,,,,
Player,PTS,TRB,AST,STL,BLK,FG%,3P%,FT%,MP*PER
Travis Outlaw20POR,5.4,2.1,0.6,0.5,0.7,0.498,0.4,0.653,206.36
Jeff Teague32BOS,6.9,1.7,2.1,0.8,0.2,0.415,0.464,0.836,206.34
Lawrence Moten24VAN,6.7,1.8,1.9,0.7,0.4,0.388,0.291,0.646,206.34
Tristan Thompson30IND,7.3,4.5,0.5,0,0.5,0.542,0,0.375,206.25
Žarko Čabarkapa23GSW,6.2,2.7,0.7,0.3,0.1,0.482,0.361,0.813,206.25
Lavoy Allen24TOT,4.7,4.8,1.1,0.4,0.5,0.447,0.154,0.66,206.25
Jerryd Bayless28PHI,11,4,4.3,0,0,0.344,0.4,0.9,206.19
Jim Farmer26TOT,9.4,2.5,1.4,0.5,0.1,0.453,0.217,0.738,206.18
Dudley Bradley27WSB,4.9,1.8,2.4,1.3,0.3,0.475,0.313,0.684,206.18
Andre Miller38TOT,4.4,1.9,3.5,0.4,0.1,0.5,0.206,0.753,206.15
D.J. Augustin22CHA,6.4,1.2,2.4,0.6,0.1,0.386,0.393,0.779,206.08
Duane Washington Jr.21IND,9.9,1.7,1.8,0.5,0.1,0.405,0.377,0.754,206.04
Chris Smith23MIN,5.9,1.5,3.6,0.5,0.2,0.435,0.256,0.674,206.04
Manute Bol24WSB,3.1,4.4,0.1,0.2,3.7,0.446,0,0.672,206.01
Joe Wolf23LAC,7.6,4.5,2.3,0.9,0.4,0.407,0.2,0.833,205.96
Bismack Biyombo30PHO,4.3,4.3,0.9,0.3,1.4,0.578,0,0.357,205.92
Timofey Mozgov25DEN,5.4,4.1,0.5,0.3,1,0.526,0,0.684,205.92
Calvin Garrett24HOU,6.1,3.8,1.9,0.7,0.1,0.453,0.333,0.806,205.92
Cam Thomas20BRK,8.5,2.4,1.2,0.5,0.1,0.433,0.27,0.829,205.92
Beno Udrih22SAS,5.9,1,1.9,0.5,0.1,0.444,0.408,0.753,205.92
Eric Montross25TOT,4.3,6.6,0.8,0.3,0.9,0.456,0,0.339,205.92
Willie Burton25MIA,7,2.6,0.7,0.3,0.4,0.438,0.2,0.759,205.92
Justin Anderson28TOT,6.4,2.9,2.1,0.5,0.4,0.379,0.254,0.789,205.92
Walt Williams32DAL,5.5,3.1,0.9,0.6,0.4,0.393,0.374,0.62,205.92
Chris Mihm23CLE,5.9,4.4,0.5,0.3,0.7,0.404,0,0.724,205.92
Fabricio Oberto31SAS,4.4,4.7,0.9,0.3,0.3,0.562,0,0.647,205.87
Sam Mitchell29IND,7.2,3.1,0.9,0.3,0.1,0.445,0.174,0.811,205.87
Scot Pollard27SAC,4.5,4.6,0.3,0.6,0.7,0.46,0,0.605,205.86
Edgar Jones28SAS,7.2,3.4,1,0.5,1,0.484,0,0.804,205.85
Wesley Person32TOT,5.8,2,1.1,0.3,0.2,0.401,0.399,0.795,205.85
Kendrick Perkins28OKC,4.2,6,1.4,0.6,1.1,0.457,0,0.611,205.82
Harvey Catchings31MIL,3.3,5.5,1,0.4,2,0.457,0,0.674,205.8
DeAndre Jordan21LAC,4.8,5,0.3,0.2,0.9,0.605,0,0.375,205.74
Edmond Sumner25IND,7.5,1.8,0.9,0.6,0.2,0.525,0.398,0.819,205.74
Will Perdue27CHI,4.7,4,1,0.3,0.7,0.557,0,0.604,205.72
Robin Lopez22PHO,6.4,3.2,0.1,0.3,0.7,0.501,0,0.74,205.72
Etan Thomas23WAS,4.3,3.9,0.1,0.4,0.7,0.536,0,0.554,205.67
Charles Davis24WSB,7.6,2.9,1,0.4,0.3,0.47,0.2,0.629,205.67
CJ McCollum23POR,6.8,1.5,1,0.7,0.1,0.436,0.396,0.699,205.67
Chris Gatling24GSW,5.7,3.4,0.3,0.6,0.7,0.568,0,0.661,205.66
Ky Bowman22GSW,7.4,2.7,2.9,1,0.2,0.417,0.308,0.829,205.66
E'Twaun Moore30NOP,8.3,2.3,1.4,0.6,0.2,0.426,0.377,0.689,205.66
Mark Price22CLE,6.9,1.7,3,0.6,0.1,0.408,0.329,0.833,205.66
Alan Henderson31ATL,4,3.5,0.3,0.2,0.3,0.476,0,0.667,205.66
Austin Rivers26TOT,8.1,2.1,2.2,0.6,0.3,0.406,0.318,0.526,205.59
Ben McLemore20SAC,8.8,2.9,1,0.5,0.2,0.376,0.32,0.804,205.59
Antoine Wright24DAL,7.3,2.1,1.2,0.7,0.4,0.415,0.302,0.747,205.54
Mario Elie37PHO,4.4,2.3,1.9,0.9,0.2,0.423,0.36,0.797,205.53
Dahntay Jones26MEM,7.5,2,0.9,0.5,0.3,0.477,0.417,0.793,205.44
Nick Young24WAS,8.6,1.4,0.6,0.4,0.1,0.418,0.406,0.8,205.44
Josh Powell25LAC,5.5,5.2,0.7,0.2,0.4,0.46,0,0.724,205.44
Keyon Dooling20LAC,5.9,1.2,2.3,0.5,0.1,0.409,0.35,0.698,205.38
Ben Coleman25NJN,6.6,4.2,0.5,0.5,0.5,0.581,0,0.727,205.36
James Donaldson34TOT,4.9,5,0.6,0.1,0.8,0.457,0,0.709,205.35
Goga Bitadze23TOT,4.4,3.6,1,0.4,0.7,0.552,0.231,0.548,205.2
Omri Casspi28SAC,5.9,4.1,1.2,0.5,0,0.453,0.379,0.571,205.2
Kurt Thomas34PHO,4.6,5.7,0.4,0.4,0.4,0.486,0,0.789,205.2
Tyrone Corbin32ATL,6.2,3.2,0.8,0.7,0.2,0.442,0.25,0.684,205.2
Eric Snow31CLE,4,1.9,3.9,0.8,0.2,0.382,0.289,0.738,205.2
Steve Harris23HOU,8.3,2.3,1.4,0.5,0.2,0.419,0,0.854,205.11
John Williamson28WSB,11.6,1.5,1.3,0.3,0.3,0.43,0.188,0.8,205.02
Sandro Mamukelashvili23TOT,6.1,4.3,1.4,0.3,0.3,0.422,0.303,0.684,205.02
John Salmons34SAC,5.8,2.6,2.4,0.7,0.4,0.35,0.381,1,205.01
DeSagana Diop26TOT,2.9,5,0.5,0.3,1.1,0.522,0,0.543,205
Baron Davis32NYK,6.1,1.9,4.7,1.2,0.1,0.37,0.306,0.667,205
Stacey Augmon35NOH,5.8,2.5,1.2,0.8,0.2,0.412,0.143,0.791,205
Kim Hughes28DEN,2.9,6.3,1.4,1.4,1.8,0.44,0,0.5,204.97
Scott Brooks28HOU,5.2,1.4,2,0.7,0,0.491,0.377,0.871,204.96
Iman Shumpert25CLE,5.8,3.8,1.7,1,0.4,0.374,0.295,0.784,204.96
Chucky Atkins31WAS,6.7,1.6,2.5,0.5,0,0.379,0.359,0.71,204.88
Mark Alarie25WSB,6.7,3.4,0.9,0.3,0.3,0.478,0.342,0.839,204.82
O.J. Mayo28MIL,7.8,2.6,2.9,1.2,0.2,0.371,0.321,0.775,204.82
Marcin Gortat34LAC,5,5.6,1.4,0.1,0.5,0.532,0,0.729,204.8
Reggie Johnson25TOT,7.5,3.7,0.9,0.3,0.5,0.485,0.25,0.731,204.75
Edgar Jones28TOT,7.8,3.9,0.7,0.5,0.7,0.473,0,0.739,204.75
Desmond Mason23SEA,5.9,3.2,0.8,0.5,0.3,0.431,0.269,0.736,204.75
Manny Harris22CLE,6.7,2.7,1.2,0.5,0.2,0.4,0.333,0.695,204.75
Day'Ron Sharpe21BRK,4.7,4.2,0.8,0.3,0.7,0.544,0.545,0.636,204.7
Cameron Payne24TOT,6.3,1.8,2.7,0.7,0.2,0.43,0.298,0.805,204.7
Alec Burks21UTA,7,2.3,1.4,0.5,0.2,0.42,0.359,0.713,204.7
Larry Spriggs25LAL,6.7,3,1.8,0.6,0.2,0.548,0,0.767,204.68
Jared Jeffries25NYK,4.1,4.3,1.2,0.8,0.5,0.461,0.1,0.456,204.68
Evan Turner25IND,7.1,3.2,2.4,0.4,0.1,0.411,0.5,0.706,204.67
Jamie Watson24DAL,4.5,2.9,2.3,1.1,0.2,0.426,0.333,0.5,204.67
John Shumate28TOT,7,3.7,1,0.9,0.4,0.427,0,0.724,204.6
John Salley31TOR,6,3.9,1.6,0.4,0.5,0.486,0,0.723,204.58
Austin Rivers22LAC,7.1,2,1.7,0.7,0.2,0.427,0.309,0.582,204.58
Jim Thomas23IND,6.3,2.1,1.8,0.8,0.1,0.464,0.091,0.727,204.49
DeAndre' Bembry25ATL,5.8,3.5,1.9,1.3,0.4,0.456,0.231,0.542,204.48
Malik Allen26TOT,5.4,2.8,0.5,0.3,0.6,0.475,0,0.929,204.48
Georgios Papagiannis19SAC,5.6,3.9,0.9,0.1,0.8,0.549,0,0.857,204.47
Sam Hauser25BOS,6.4,2.6,0.9,0.4,0.3,0.455,0.418,0.706,204.47
Ryan Bowen27DEN,3.6,2.5,0.9,1,0.5,0.492,0.286,0.659,204.47
DeAndre Jordan20LAC,4.3,4.5,0.2,0.2,1.1,0.633,0,0.385,204.45
Luke Kornet25BOS,4.4,2.9,1.1,0.1,1.4,0.473,0.25,0.5,204.45
Damian Jones25TOT,4.7,3.1,0.7,0.3,0.7,0.68,0.2,0.724,204.4
DeJuan Blair23SAS,5.4,3.8,0.7,0.6,0.2,0.524,0,0.629,204.4
Svi Mykhailiuk25TOT,6.9,1.7,1.7,0.5,0.1,0.445,0.424,0.667,204.4
Jimmer Fredette23SAC,7.2,1,1.3,0.4,0,0.421,0.417,0.859,204.4
Kenny Walker29WSB,4.8,4,0.5,0.4,0.8,0.482,0,0.696,204.37
Jamario Moon30CLE,4.7,3,1.1,0.6,0.7,0.402,0.284,0.909,204.37
Deyonta Davis22ATL,4,4,0.6,0.3,0.6,0.682,0,0.6,204.36
Jordan Hill23HOU,5.6,4.3,0.4,0.2,0.7,0.491,0,0.706,204.36
LaSalle Thompson21KCK,5.4,5.3,0.5,0.6,0.9,0.512,0,0.65,204.33
Nate Robinson25BOS,6.5,1.5,2,0.8,0,0.401,0.414,0.615,204.33
Justin Anderson23DAL,6.5,2.9,0.6,0.5,0.3,0.401,0.303,0.795,204.33
Kevon Looney21GSW,4,3.3,0.6,0.5,0.8,0.58,0.2,0.545,204.24
David West24NOH,6.2,4.3,0.8,0.4,0.5,0.436,0.4,0.68,204.24
Todd Day28MIA,6,1.2,1.4,1.4,0,0.355,0.167,0.667,204.24
Darwin Cook30TOT,7.7,1.6,1.9,1.1,0.2,0.456,0.195,0.808,204.14
Jeff Grayer25MIL,6.4,3,1.5,0.6,0.1,0.433,0,0.687,204.14
Scott Brooks29TOT,5.8,1.1,2,0.6,0.1,0.458,0.362,0.81,204.13
Jason Kapono26TOR,7.2,1.5,0.8,0.4,0,0.488,0.483,0.86,204.12
Aaron Holiday25TOT,6.3,1.9,2.4,0.7,0.1,0.447,0.379,0.868,204.12
Danny Granger30LAC,8,2.3,0.7,0.3,0.3,0.429,0.353,0.857,204.12
Cherokee Parks28TOT,4.6,3.5,0.7,0.4,0.6,0.489,0,0.705,204.12
Sasha Vujačić24LAL,5.8,1.7,1.4,1,0.1,0.387,0.363,0.921,204.12
Xavier McDaniel33NJN,5.6,5.1,1,0.6,0.3,0.389,0.2,0.73,204.12
Emmanuel Mudiay23UTA,7.3,2.3,2.1,0.4,0.2,0.462,0.345,0.759,204.1
Lawrence Moten23VAN,6.6,1.4,1.1,0.7,0.2,0.453,0.327,0.653,204.1
Jarvis Hayes26DET,6.7,2.2,0.8,0.6,0.1,0.431,0.376,0.75,204.1
Ed Gray22ATL,7.6,1.5,1.1,0.5,0.4,0.381,0.391,0.846,204.1
Patty Mills26SAS,6.9,1.5,1.7,0.5,0,0.381,0.341,0.825,204.1
Rod Higgins24CHI,6.4,2.6,1.5,0.6,0.4,0.447,0.045,0.724,204.02
Kareem Rush24TOT,8.4,1.9,1.4,0.4,0.1,0.387,0.372,0.771,204.02
Derrick Jones Jr.19PHO,5.3,2.5,0.4,0.4,0.4,0.562,0.273,0.707,204
Mitchell Butler24WSB,7.9,2.2,1.2,0.8,0.1,0.421,0.326,0.665,204
Spencer Haywood*33WSB,8.2,4.8,0.8,0.3,0.7,0.401,0,0.724,204
Steve Smith35TOT,6.3,1.3,1.4,0.3,0.1,0.411,0.39,0.863,204
Ron Mercer28NJN,7.6,2.2,1.1,0.9,0.1,0.411,0,0.7,203.98
Steve Blake33GSW,4.4,2,3.6,0.7,0.2,0.375,0.342,0.625,203.98
Bill Hanzlik32DEN,6.2,2.6,2.3,1,0.4,0.452,0.194,0.743,203.94
Evan Fournier21DEN,8.4,2.7,1.5,0.4,0.1,0.419,0.376,0.756,203.94
Alvin Williams23TOT,6,1.5,1.9,0.7,0.1,0.443,0.321,0.722,203.94
Tom Gugliotta35TOT,5.1,4.1,1.4,0.9,0.4,0.411,0.308,0.767,203.94
Dale Ellis25DAL,7.1,2.3,0.5,0.6,0.1,0.411,0.364,0.72,203.85
Troy Brown Jr.21CHI,5.5,3.4,0.8,0.5,0.2,0.527,0.333,0.833,203.84
Romeo Langford23SAS,6.9,2.7,1.2,0.6,0.3,0.467,0.262,0.696,203.84
Gerald Henderson25BOS,7.8,1.6,2.6,1,0.1,0.451,0.063,0.72,203.84
Michael Olowokandi29MIN,5.9,5.2,0.5,0.2,0.9,0.456,0,0.667,203.84
Delonte West24SEA,6.8,2.7,3.2,0.9,0.3,0.388,0.339,0.667,203.84
Frank Ntilikina21NYK,6.3,2.1,3,0.9,0.3,0.393,0.321,0.864,203.84
David Vanterpool27WAS,5.5,1.7,3,1,0.1,0.418,0,0.6,203.83
Jared Jeffries30NYK,4.4,3.9,0.7,0.7,0.6,0.41,0.188,0.681,203.83
Ryan Kelly23LAL,6.4,2.8,1.8,0.6,0.5,0.337,0.336,0.832,203.82
Jason Kapono27TOR,8.2,2,1.3,0.3,0,0.432,0.428,0.81,203.81
Goga Bitadze21IND,5.1,3.3,0.8,0.2,1.3,0.428,0.253,0.738,203.75
Maurice Evans31ATL,5.7,1.9,0.6,0.4,0.2,0.445,0.337,0.754,203.74
Rod Strickland34POR,4.6,1.7,3.4,0.5,0,0.418,0,0.577,203.74
Bob Hansen28UTA,7.4,2.8,1.1,0.8,0.1,0.467,0.352,0.56,203.7
Darryl Dawkins30NJN,9.5,3.2,0.3,0.3,0.5,0.625,0,0.708,203.55
Zydrunas Ilgauskas35MIA,5,4,0.4,0.3,0.8,0.508,0,0.783,203.52
Antoine Carr34UTA,7.3,2.5,0.9,0.4,0.8,0.457,0,0.792,203.52
Joe Ingles27UTA,5,2.2,2.3,0.9,0.1,0.415,0.356,0.75,203.52
Vladimir Radmanović28TOT,6.9,2.8,1,0.6,0.2,0.421,0.401,0.741,203.5
Andre Spencer29SAC,6,2.7,0.8,0.8,0.2,0.43,0,0.712,203.36
Justin Jackson22SAC,6.7,2.8,1.1,0.4,0.2,0.442,0.308,0.722,203.32
Bob Wilkerson28CLE,6.7,3.1,2.5,0.9,0.2,0.417,0,0.75,203.32
Luc Longley24MIN,5.8,4.4,0.9,0.9,1.4,0.455,0,0.716,203.3
Brandon Davies23PHI,6.3,3.7,1.4,0.9,0.2,0.412,0.233,0.636,203.3
Kevin McKenna28NJN,7.2,1.4,1.7,1,0.1,0.454,0.419,0.754,203.28
Trey Burke27PHI,5.9,1.4,2.1,0.3,0,0.465,0.421,0.722,203.28
Chris Chiozza24BRK,6.4,2.1,3.1,0.6,0.1,0.425,0.357,1,203.28
Robert Sacre24LAL,5.4,3.9,0.8,0.4,0.7,0.477,0,0.681,203.28
Tony Delk30DAL,6,1.8,0.8,0.8,0.2,0.38,0.303,0.841,203.28
Kiki Vandeweghe33NYK,7,1.3,0.9,0.2,0.1,0.491,0.394,0.802,203.06
Vincent Askew26TOT,5.6,2.2,1.7,0.5,0.3,0.492,0.333,0.705,203.05
Aron Baynes30DET,4.9,4.4,0.4,0.2,0.5,0.513,0,0.84,203.05
Ian Mahinmi28IND,4.3,5.8,0.5,0.5,0.8,0.552,0,0.304,203.04
Harry Giles20SAC,7,3.8,1.5,0.5,0.4,0.503,0,0.637,203.04
Jason Maxiell23DET,5,2.8,0.2,0.4,0.9,0.5,0,0.526,203.04
Keith Closs23LAC,4.2,3.1,0.4,0.2,1.3,0.487,0,0.59,203.04
Isaac Austin24PHI,5.1,4.9,1.2,0.4,0.7,0.439,0,0.609,203.04
Paul Mokeski28MIL,6.2,5.2,1.3,0.4,0.4,0.478,0,0.698,203.01
Charlie Criss34MIL,6.2,1.2,1.9,0.4,0,0.451,0.194,0.895,203
Anthony Goldwire25CHH,5.8,1.2,2.8,0.6,0,0.403,0.439,0.75,203
Martell Webster19POR,6.6,2.1,0.6,0.3,0.2,0.399,0.357,0.859,203
Tony Delk25GSW,6.8,1.5,2.6,0.4,0.2,0.364,0.242,0.648,203
Isaac Austin30WAS,6.7,4.8,1.3,0.3,0.6,0.429,0.25,0.686,202.98
Edgar Jones28CLE,8.2,4.2,0.4,0.4,0.4,0.467,0,0.683,202.96
Malik Monk20CHO,8.9,1.9,1.6,0.5,0.3,0.387,0.33,0.882,202.96
Chris Childs32NYK,5.3,2.1,4,0.5,0.1,0.409,0.356,0.797,202.96
Trajan Langdon24CLE,6,1.4,1.2,0.6,0.1,0.431,0.411,0.895,202.96
Mike Sweetney21NYK,4.3,3.7,0.3,0.4,0.3,0.493,0,0.724,202.96
Kevin Duckworth30WSB,7.1,4.9,0.5,0.5,0.6,0.442,0.2,0.643,202.95
Nick Calathes24MEM,4.9,1.9,2.9,0.9,0.1,0.457,0.311,0.611,202.95
Maurice Cheeks*36NJN,3.6,1.2,3.1,0.9,0.1,0.548,0,0.889,202.94
Ralph Sampson*28GSW,6.4,5,1.3,0.5,1.1,0.449,0.375,0.653,202.92
Mark Bryant34CLE,5.7,4.7,0.8,0.4,0.4,0.503,0,0.809,202.92
Purvis Short31HOU,7.4,2.8,1.6,0.7,0.2,0.413,0.273,0.865,202.92
Randy White26DAL,6.4,4.6,0.6,0.6,0.6,0.402,0.3,0.576,202.92
Anthony Carter26MIA,4.3,2.5,4.7,1.1,0.1,0.342,0.053,0.528,202.92
Steven Hunter23PHO,4.6,3,0.2,0.1,1.3,0.614,0,0.479,202.86
John Paxson24SAS,6.2,0.9,2.8,0.6,0,0.509,0.294,0.84,202.86
Cory Joseph22SAS,5,1.6,1.7,0.5,0.2,0.475,0.316,0.823,202.86
Lamond Murray31TOR,6,2.6,0.8,0.5,0.3,0.426,0.438,0.763,202.76
JJ Redick36NOP,8.7,1.7,1.3,0.3,0.1,0.407,0.364,0.957,202.74
Steve Blake23WAS,5.9,1.6,2.8,0.8,0.1,0.386,0.371,0.821,202.74
Jaren Jackson32SAS,6.3,2.2,1.5,0.7,0.1,0.381,0.353,0.647,202.73
Jared Jeffries22WAS,5.7,5.2,1.1,0.6,0.3,0.377,0.167,0.614,202.71
Terry Mills23TOT,5.7,4.2,0.6,0.6,0.5,0.465,0,0.712,202.64
Milt Palacio24CLE,5,2.9,3.2,0.9,0.2,0.418,0.216,0.747,202.54
Jonathan Bender23IND,7,1.9,0.4,0.2,0.5,0.472,0.409,0.83,202.53
Todd Lichti26DEN,6.9,2.1,1.1,0.6,0.2,0.449,0.333,0.794,202.53
Mike Batiste25MEM,6.4,3.4,0.7,0.6,0.2,0.422,0.222,0.784,202.52
Brandon Roy28MIN,5.8,2.8,4.6,0.6,0,0.314,0,0.7,202.52
Allen Crabbe26BRK,9.6,3.4,1.1,0.5,0.3,0.367,0.378,0.732,202.51
Geoff Huston29LAC,6.8,0.9,5.3,0.7,0,0.455,0.5,0.529,202.5
Jameel Warney24DAL,5.7,3,0,0,0,0.583,0,0.6,202.5
Jeff Foster24IND,3.5,5.5,0.5,0.5,0.4,0.469,0.286,0.516,202.5
Jordan Crawford29NOP,6.6,0.8,2.6,0.2,0.2,0.444,0.571,1,202.46
Matt Barnes23LAC,4.5,4,1.3,0.7,0.1,0.457,0.154,0.705,202.46
Thomas Robinson25LAL,5,4.6,0.6,0.5,0.2,0.536,0,0.47,202.41
Laron Profit23WAS,4.3,1.8,2.5,1,0.3,0.394,0.269,0.733,202.41
Udoka Azubuike22UTA,4.7,4.2,0,0.1,0.6,0.755,0,0.545,202.4
Dennis Scott29PHO,6.2,1.7,0.8,0.3,0.2,0.438,0.449,0.667,202.3
Tyrone Nesby25LAC,7.7,3,0.8,0.7,0.3,0.325,0.217,0.783,202.3
Luke Walton28LAL,5,2.8,2.7,0.5,0.2,0.436,0.298,0.719,202.27
Jeremy Pargo26CLE,7.8,1.3,2.6,0.5,0.1,0.401,0.316,0.683,202.27
Hakim Warrick30CHA,7,3.3,0.9,0.4,0.2,0.405,0,0.674,202.27
Justin Holiday32SAC,8.3,2.2,1.5,0.8,0.6,0.348,0.342,0.762,202.24
Greg Grant25PHI,4.1,1.2,3.6,0.7,0,0.456,0.389,0.864,202.16
Jon Barry31SAC,5.1,1.5,2.1,0.5,0.1,0.404,0.348,0.877,202.12
Michael Olowokandi30MIN,6,5.6,0.5,0.6,0.8,0.446,0,0.487,202.1
Eric Snow33CLE,4.2,2.3,4,0.7,0.2,0.417,0,0.637,202.1
Rod Foster24PHO,8.8,1,2.4,0.8,0,0.45,0.325,0.755,202.07
Dexter Cambridge23DAL,7,3.2,1.1,0.5,0.1,0.484,0,0.687,202.07
Sleepy Floyd32HOU,6.6,1.7,2.5,0.6,0.1,0.407,0.286,0.794,202.07
Brian Skinner30MIL,4.4,5.7,0.9,0.3,1,0.49,0,0.582,202.03
Richard Anderson27TOT,6.1,4.1,1.5,0.7,0.2,0.39,0.32,0.753,202.02
Facundo Campazzo30DEN,5.1,1.8,3.4,1,0.4,0.361,0.301,0.769,202.02
Matisse Thybulle23PHI,3.9,1.9,1,1.6,1.1,0.42,0.301,0.444,202
Joey Graham23TOR,6.7,3.1,0.8,0.5,0.2,0.478,0.333,0.812,201.96
David Nwaba29HOU,5.1,3.3,0.8,0.6,0.4,0.483,0.306,0.716,201.96
Jonas Jerebko30UTA,5.8,3.3,0.6,0.3,0.2,0.466,0.414,0.807,201.96
Jerome Williams31NYK,4.5,3.6,0.5,0.7,0.1,0.502,0,0.669,201.96
Buddy Hield24NOP,8.6,2.9,1.4,0.3,0.1,0.393,0.369,0.879,201.96
Corey Brewer29HOU,7.2,2.4,1.3,1,0.2,0.384,0.272,0.75,201.96
Corie Blount33PHI,3.6,5.1,0.6,0.7,0.4,0.458,0,0.644,201.96
Mikki Moore29LAC,5.4,3.3,0.6,0.3,0.4,0.502,0.2,0.787,201.93
Kenny Carr26DET,7.4,4.9,0.8,0.2,0.2,0.458,0,0.646,201.93
Nick Fazekas22TOT,4.1,3.4,0.4,0.3,0.4,0.561,0,0.682,201.88
Jeff Taylor23CHA,6.1,1.9,0.8,0.6,0.2,0.431,0.344,0.728,201.88
Doug McDermott27IND,7.3,1.4,0.9,0.2,0.1,0.491,0.408,0.835,201.84
Rodrigue Beaubois22DAL,8.4,1.9,2.3,0.7,0.3,0.422,0.301,0.767,201.78
Channing Frye32ORL,5.2,3.2,1,0.5,0.5,0.435,0.397,0.905,201.78
Rafer Alston33MIA,6.6,2.2,2.9,0.9,0.2,0.355,0.37,0.556,201.74
Ronny Turiaf29TOT,3,4.1,0.6,0.8,1,0.576,0,0.591,201.72
Brent Price29HOU,5.6,1.5,2.7,0.7,0.1,0.413,0.39,0.786,201.65
Jiří Welsch25TOT,6.5,2.4,1.5,0.6,0.1,0.402,0.309,0.763,201.65
Tony Delk23CHH,5.4,1.6,1.6,0.6,0.1,0.465,0.464,0.824,201.64
Reggie Jackson22OKC,5.3,2.4,1.7,0.4,0.2,0.458,0.231,0.839,201.64
Onyeka Okongwu20ATL,4.6,3.3,0.4,0.5,0.7,0.644,0,0.632,201.6
Matt Bullard24HOU,6.4,2.8,0.9,0.3,0.3,0.459,0.386,0.76,201.6
Sebastian Telfair25MIN,7.2,1.5,3,0.7,0.1,0.402,0.359,0.733,201.6
Hakim Warrick30NOH,4,0,0,1,0,0.5,0,1,201.6
Tim Frazier25TOT,5.1,2.2,3.2,0.6,0,0.419,0.333,0.716,201.55
Grant Long28MIA,8,5.5,2,1,0,0.417,0,0.6,201.5
Alexis Ajinça27NOP,6,4.6,0.5,0.3,0.6,0.476,0,0.839,201.48
Jeff Teague22ATL,5.2,1.5,2,0.6,0.4,0.438,0.375,0.794,201.48
Cartier Martin25GSW,9,4.7,0.9,0.8,0,0.364,0.323,0.762,201.48
Chris Dudley24TOT,5.5,6.6,0.6,0.6,1.1,0.411,0,0.319,201.4
Geoff Huston28GSW,4.2,0.8,4.2,0.5,0,0.513,0.333,0.685,201.39
Tom Hammonds27DEN,5.9,3.2,0.5,0.2,0.2,0.535,0,0.746,201.39
Lee Mayberry22MIL,5.2,1.4,3.3,0.7,0.1,0.456,0.391,0.574,201.3
Nemanja Bjelica28MIN,6.2,3.8,1.2,0.6,0.3,0.424,0.316,0.738,201.3
Donta Hall22TOT,4.3,4.2,0.4,0.3,0.7,0.682,0,0.5,201.28
Hakim Warrick30TOT,6.9,3.2,0.9,0.5,0.2,0.406,0,0.682,201.25
Tony Battie28ORL,4.9,5.6,0.5,0.4,1,0.46,0,0.723,201.24
Glen Gondrezick27DEN,4.6,4,1.3,1.1,0.1,0.456,0,0.719,201.15
Jeremy Lamb22OKC,6.3,2.3,0.9,0.4,0.1,0.416,0.342,0.891,201.15
Shaquille Harrison26CHI,4.9,2,1.1,0.8,0.4,0.467,0.381,0.78,201.14
Jeff Cook26TOT,5,4.5,1.4,0.5,0.4,0.487,0,0.76,201.14
Jerome James26SEA,5.3,4.1,0.4,0.4,1.5,0.491,0,0.5,201.11
Žarko Čabarkapa23TOT,6,2.6,0.6,0.3,0.1,0.486,0.361,0.815,201.11
Eddie House31BOS,7.2,1.4,1,0.6,0.1,0.401,0.383,0.9,201.11
Corie Blount35TOT,4,4.4,0.9,0.8,0.4,0.455,0,0.556,201.11
Drew Gooden33WAS,5.4,4.4,1,0.4,0.2,0.399,0.39,0.773,201.11
Chucky Brown31SAS,6.3,2.6,1.4,0.3,0.3,0.466,0.333,0.806,201
Chris Gatling34MIA,6.4,3.8,0.5,0.3,0.2,0.447,0.125,0.701,201
Malik Allen23MIA,4.3,3.2,0.4,0.3,0.7,0.431,0,0.8,201
Stanley Johnson19DET,8.1,4.2,1.6,0.8,0.2,0.375,0.307,0.784,200.97
Tom Garrick25SAS,5.2,2.2,3.3,1.1,0.1,0.473,0,0.625,200.94
Trevor Ariza20NYK,4.6,3.8,1.3,1.2,0.3,0.418,0.333,0.545,200.94
Monta Ellis20GSW,6.8,2.1,1.6,0.7,0.2,0.415,0.341,0.712,200.91
Mark Acres30WSB,4.8,5.1,0.4,0.3,0.5,0.6,0,0.714,200.9
Kenneth Faried29BRK,5.1,3.7,0.2,0.2,0.3,0.595,0.2,0.625,200.9
Troy Daniels26PHO,8.9,1.6,0.6,0.3,0.1,0.403,0.4,0.875,200.9
Keita Bates-Diop26SAS,5.7,3.9,0.7,0.5,0.2,0.517,0.309,0.754,200.88
Kyle O'Quinn29PHI,3.5,4,1.8,0.2,0.8,0.494,0.259,0.55,200.88
Andrew Bogut32TOT,2.9,8.1,1.8,0.5,0.9,0.469,0,0.273,200.88
Jimmer Fredette22SAC,7.6,1.2,1.8,0.5,0,0.386,0.361,0.833,200.88
Ramon Sessions30CHO,6.2,1.5,2.6,0.5,0.1,0.38,0.339,0.771,200.88
Ledell Eackles28MIA,7.3,1.8,1.3,0.4,0,0.439,0.439,0.722,200.86
Chris Carr22MIN,6.1,2.1,0.9,0.4,0.2,0.461,0.352,0.767,200.83
Kenny Battle28BOS,4.7,3.7,0.7,0.3,0,0.462,0,1,200.79
Randy Brown31CHI,6.4,2.4,3.4,1,0.3,0.361,0.5,0.738,200.75
Trey Lyles20UTA,6.1,3.7,0.7,0.3,0.2,0.438,0.383,0.695,200.68
Jalen Harris22TOR,7.4,1.4,1.3,0.6,0,0.5,0.472,0.778,200.64
